,price_000,pop_dens,ses,house,area_m2,num_bath,pcn_green,thefts,year,high_ses,yr_2001,yr_2002,yr_2003,yr_2004,yr_2005,yr_2006
1304,99000,497.54,3,0,140,2,0.32,46.0,2004,0,0,0,0,1,0,0
1305,100000,248.46,6,0,55,2,1.71,46.0,2003,1,0,0,1,0,0,0
1306,100000,410.64,4,1,60,2,0.3,46.0,2006,0,0,0,0,0,0,1
1307,100000,305.13,5,0,72,1,1.19,46.0,2002,1,0,1,0,0,0,0
1308,100000,273.11,4,0,73,2,0.01,46.0,2006,0,0,0,0,0,0,1
1309,100000,219.48,4,0,81,1,0.61,46.0,2005,0,0,0,0,0,1,0
1310,100000,360.9,4,0,87,3,0.24,46.0,2005,0,0,0,0,0,1,0
1311,100000,590.17,3,0,104,3,0.3,46.0,2005,0,0,0,0,0,1,0
1312,100000,568.05,4,0,110,3,0.73,46.0,2006,0,0,0,0,0,0,1
1313,100000,255.31,3,0,113,2,0.55,46.0,2004,0,0,0,0,1,0,0
1314,100000,239.58,5,0,120,1,1.62,46.0,2001,1,1,0,0,0,0,0
1315,100000,247.06,3,0,126,2,0.38,46.0,2002,0,0,1,0,0,0,0
1316,100000,768.62,4,0,130,2,0.46,46.0,2003,0,0,0,1,0,0,0
1317,100000,822.69,4,1,138,2,0.51,46.0,2001,0,1,0,0,0,0,0
1318,100000,312.54,3,0,144,2,0.13,46.0,2006,0,0,0,0,0,0,1
1319,100000,374.88,3,0,150,3,0.3,46.0,2003,0,0,0,1,0,0,0
1320,100000,397.6,4,0,161,3,0.34,46.0,2002,0,0,1,0,0,0,0
1321,100000,438.89,4,1,173,3,0.49,46.0,2002,0,0,1,0,0,0,0
1322,100000,373.15,4,1,195,4,0.23,46.0,2004,0,0,0,0,1,0,0
1323,100000,577.59,4,1,224,2,1.04,46.0,2005,0,0,0,0,0,1,0
1324,100000,796.63,4,1,238,3,0.49,46.0,2003,0,0,0,1,0,0,0
1325,103000,238.44,4,0,85,2,0.0,46.0,2006,0,0,0,0,0,0,1
1326,104000,281.68,5,0,78,2,1.37,46.0,2006,1,0,0,0,0,0,1
1327,105000,687.89,4,0,100,3,0.9,46.0,2003,0,0,0,1,0,0,0
1328,105000,246.34,5,0,105,3,1.54,46.0,2004,1,0,0,0,1,0,0
1329,105000,276.88,4,0,110,3,0.02,46.0,2005,0,0,0,0,0,1,0
1330,105000,205.37,6,0,117,2,0.52,46.0,2003,1,0,0,1,0,0,0
1331,105000,245.2,5,0,117,3,1.6,46.0,2005,1,0,0,0,0,1,0
1332,105000,248.19,5,0,117,3,1.55,46.0,2006,1,0,0,0,0,0,1
1333,105000,246.34,5,0,117,2,1.54,46.0,2004,1,0,0,0,1,0,0
1334,105000,252.54,5,0,117,2,1.54,46.0,2005,1,0,0,0,0,1,0
1335,105000,246.34,5,0,117,2,1.54,46.0,2004,1,0,0,0,1,0,0
1336,105000,244.16,4,0,127,2,0.55,46.0,2002,0,0,1,0,0,0,0
1337,106000,399.16,5,0,49,2,0.13,46.0,2004,1,0,0,0,1,0,0
1338,108850,219.73,4,0,183,3,0.61,46.0,2001,0,1,0,0,0,0,0
1339,109425,221.42,3,0,50,1,0.58,46.0,2006,0,0,0,0,0,0,1
1340,110000,876.84,3,0,80,2,1.77,46.0,2004,0,0,0,0,1,0,0
1341,110000,304.86,4,0,90,3,0.0,49.59,2006,0,0,0,0,0,0,1
1342,110000,364.52,4,0,90,3,0.23,46.0,2005,0,0,0,0,0,1,0
1343,110000,304.86,4,0,90,3,0.0,49.59,2006,0,0,0,0,0,0,1
1344,110000,393.55,4,0,91,3,0.0,46.0,2005,0,0,0,0,0,1,0
1345,110000,458.16,3,0,94,2,0.14,46.0,2006,0,0,0,0,0,0,1
1346,110000,197.82,5,0,97,2,1.67,46.0,2004,1,0,0,0,1,0,0
1347,110000,239.21,5,0,100,1,1.62,46.0,2006,1,0,0,0,0,0,1
1348,110000,249.69,5,0,100,3,1.74,46.0,2001,1,1,0,0,0,0,0
1349,110000,382.32,4,0,102,4,0.16,46.0,2004,0,0,0,0,1,0,0
1350,110000,270.41,4,0,102,2,0.16,46.0,2004,0,0,0,0,1,0,0
1351,110000,414.36,4,0,104,3,0.0,46.0,2005,0,0,0,0,0,1,0
1352,110000,258.28,3,0,110,3,0.45,46.0,2004,0,0,0,0,1,0,0
1353,110000,284.1,3,0,112,4,0.03,46.0,2001,0,1,0,0,0,0,0
1354,110000,246.34,5,0,117,3,1.54,46.0,2004,1,0,0,0,1,0,0
1355,110000,246.34,5,0,117,3,1.54,46.0,2004,1,0,0,0,1,0,0
1356,110000,217.88,5,0,120,3,1.63,46.0,2004,1,0,0,0,1,0,0
1357,110000,218.57,4,0,122,2,0.62,46.0,2004,0,0,0,0,1,0,0
1358,110000,250.1,4,1,125,3,0.32,46.0,2005,0,0,0,0,0,1,0
1359,110000,247.06,4,0,126,2,0.38,46.0,2004,0,0,0,0,1,0,0
1360,110000,426.28,3,0,135,2,0.14,46.0,2005,0,0,0,0,0,1,0
1361,110000,669.96,4,0,136,2,0.58,46.0,2004,0,0,0,0,1,0,0
1362,110000,242.3,4,0,140,2,0.33,46.0,2005,0,0,0,0,0,1,0
1363,110000,411.54,4,0,142,3,0.14,46.0,2005,0,0,0,0,0,1,0
1364,110000,147.05,4,1,149,4,0.61,46.0,2002,0,0,1,0,0,0,0
1365,110000,672.61,3,1,155,3,0.4,46.0,2003,0,0,0,1,0,0,0
1366,110000,490.05,3,1,163,3,0.58,46.0,2004,0,0,0,0,1,0,0
1367,110000,186.68,4,0,179,2,0.01,46.0,2001,0,1,0,0,0,0,0
1368,110000,410.42,3,1,210,3,0.05,46.0,2001,0,1,0,0,0,0,0
1369,110000,620.74,3,1,224,2,0.36,46.0,2004,0,0,0,0,1,0,0
1370,110000,755.17,3,1,290,3,1.45,46.0,2001,0,1,0,0,0,0,0
1371,111800,350.81,1,0,171,2,0.51,46.0,2001,0,1,0,0,0,0,0
1372,115000,270.41,4,0,80,2,0.16,46.0,2005,0,0,0,0,0,1,0
1373,115000,394.81,3,0,80,2,0.07,46.0,2006,0,0,0,0,0,0,1
1374,115000,245.15,4,0,100,3,0.3,46.0,2002,0,0,1,0,0,0,0
1375,115000,399.26,3,0,111,1,0.13,46.0,2006,0,0,0,0,0,0,1
1376,115000,246.34,5,0,113,3,1.54,46.0,2004,1,0,0,0,1,0,0
1377,115000,345.96,4,0,118,2,0.04,46.0,2005,0,0,0,0,0,1,0
1378,115000,247.06,3,0,130,2,0.38,46.0,2004,0,0,0,0,1,0,0
1379,115000,171.73,3,0,136,1,1.96,46.0,2005,0,0,0,0,0,1,0
1380,115000,669.96,4,0,136,2,0.58,46.0,2003,0,0,0,1,0,0,0
1381,115000,593.1,4,1,245,3,1.04,46.0,2002,0,0,1,0,0,0,0
1382,115000,498.7,3,1,274,3,0.6,46.0,2006,0,0,0,0,0,0,1
1383,115000,822.69,3,1,283,2,0.51,46.0,2004,0,0,0,0,1,0,0
1384,118000,245.15,4,0,99,2,0.3,46.0,2003,0,0,0,1,0,0,0
1385,118000,687.7,4,1,240,3,1.28,46.0,2005,0,0,0,0,0,1,0
1386,120000,291.8,4,0,70,2,0.14,46.0,2005,0,0,0,0,0,1,0
1387,120000,160.36,5,0,83,2,1.95,46.0,2005,1,0,0,0,0,1,0
1388,120000,239.21,5,0,100,1,1.62,46.0,2006,1,0,0,0,0,0,1
1389,120000,256.7,4,0,101,2,0.0,46.0,2001,0,1,0,0,0,0,0
1390,120000,284.1,3,0,110,1,0.03,46.0,2006,0,0,0,0,0,0,1
1391,120000,246.34,5,0,113,3,1.54,46.0,2004,1,0,0,0,1,0,0
1392,120000,237.29,4,0,113,2,0.58,46.0,2005,0,0,0,0,0,1,0
1393,120000,217.88,6,0,116,2,1.63,46.0,2004,1,0,0,0,1,0,0
1394,120000,217.88,5,0,117,1,1.63,46.0,2004,1,0,0,0,1,0,0
1395,120000,742.69,6,0,125,2,0.19,46.0,2006,1,0,0,0,0,0,1
1396,120000,816.58,3,0,132,2,1.32,46.0,2002,0,0,1,0,0,0,0
1397,120000,382.08,4,0,137,3,0.47,46.0,2005,0,0,0,0,0,1,0
1398,120000,539.31,4,0,140,3,0.41,46.0,2005,0,0,0,0,0,1,0
1399,120000,823.08,4,1,148,1,0.51,46.0,2005,0,0,0,0,0,1,0
1400,120000,396.47,4,0,161,3,0.33,46.0,2001,0,1,0,0,0,0,0
1401,120000,493.23,4,0,180,4,0.09,46.0,2004,0,0,0,0,1,0,0
1402,120000,788.22,3,1,180,3,0.49,46.0,2005,0,0,0,0,0,1,0
1403,120000,464.25,3,1,180,2,0.28,46.0,2005,0,0,0,0,0,1,0
1404,120000,399.41,4,1,180,3,0.34,46.0,2004,0,0,0,0,1,0,0
1405,120000,408.05,4,1,210,3,0.63,46.0,2002,0,0,1,0,0,0,0
1406,120000,633.89,4,1,220,3,1.17,46.0,2001,0,1,0,0,0,0,0
1407,120000,340.87,4,0,240,2,0.01,46.0,2003,0,0,0,1,0,0,0
1408,120000,340.87,4,0,240,3,0.01,46.0,2002,0,0,1,0,0,0,0
1409,120000,807.08,4,1,240,2,0.5,46.0,2001,0,1,0,0,0,0,0
1410,120000,687.7,4,1,240,3,1.28,46.0,2004,0,0,0,0,1,0,0
1411,120000,285.02,4,1,247,2,0.07,46.0,2001,0,1,0,0,0,0,0
1412,120000,799.63,4,1,266,3,1.27,46.0,2004,0,0,0,0,1,0,0
1413,120000,763.81,4,1,268,2,0.41,46.0,2001,0,1,0,0,0,0,0
1414,120000,408.05,4,1,269,3,0.63,46.0,2003,0,0,0,1,0,0,0
1415,120000,441.73,4,1,299,4,0.03,46.0,2001,0,1,0,0,0,0,0
1416,120000,304.67,4,1,363,3,0.46,46.0,2005,0,0,0,0,0,1,0
1417,120000,433.66,4,1,418,4,0.03,46.0,2002,0,0,1,0,0,0,0
1418,120750,289.83,4,0,225,3,0.52,46.0,2004,0,0,0,0,1,0,0
1419,120750,288.47,4,0,225,5,0.5,46.0,2004,0,0,0,0,1,0,0
1420,123000,311.29,4,0,81,2,0.06,46.0,2004,0,0,0,0,1,0,0
1421,123000,311.29,4,0,86,2,0.06,46.0,2004,0,0,0,0,1,0,0
1422,123088,221.72,5,0,72,2,0.58,46.0,2006,1,0,0,0,0,0,1
1423,125000,292.71,4,0,90,2,0.0,49.26,2006,0,0,0,0,0,0,1
1424,125000,245.15,4,0,100,3,0.3,46.0,2002,0,0,1,0,0,0,0
1425,125000,347.83,4,0,118,3,0.04,46.0,2005,0,0,0,0,0,1,0
1426,125000,370.78,4,0,119,2,0.07,46.0,2005,0,0,0,0,0,1,0
1427,125000,525.86,4,0,123,2,0.38,46.0,2002,0,0,1,0,0,0,0
1428,125000,524.65,4,0,152,2,0.67,46.0,2005,0,0,0,0,0,1,0
1429,125000,222.53,4,0,182,3,0.6,46.0,2003,0,0,0,1,0,0,0
1430,125000,321.08,4,1,230,3,0.07,46.0,2005,0,0,0,0,0,1,0
1431,125000,430.24,4,1,285,4,0.03,46.0,2001,0,1,0,0,0,0,0
1432,125360,221.42,3,0,71,2,0.58,46.0,2006,0,0,0,0,0,0,1
1433,128000,154.22,4,0,62,3,0.0,46.0,2005,0,0,0,0,0,1,0
1434,130000,264.49,4,1,98,2,0.3,46.0,2004,0,0,0,0,1,0,0
1435,130000,278.47,3,0,99,1,0.56,46.0,2005,0,0,0,0,0,1,0
1436,130000,102.56,3,0,102,3,0.68,46.0,2005,0,0,0,0,0,1,0
1437,130000,249.73,4,0,109,2,0.34,46.0,2005,0,0,0,0,0,1,0
1438,130000,763.15,4,0,117,3,0.46,46.0,2006,0,0,0,0,0,0,1
1439,130000,217.88,5,0,118,2,1.63,46.0,2005,1,0,0,0,0,1,0
1440,130000,687.07,3,0,120,4,0.87,46.0,2001,0,1,0,0,0,0,0
1441,130000,346.25,3,0,132,3,0.37,46.0,2005,0,0,0,0,0,1,0
1442,130000,669.96,4,0,136,2,0.58,46.0,2004,0,0,0,0,1,0,0
1443,130000,308.43,4,1,141,3,0.14,46.0,2003,0,0,0,1,0,0,0
1444,130000,680.82,4,0,142,2,0.91,46.0,2004,0,0,0,0,1,0,0
1445,130000,281.4,5,0,143,4,1.37,46.0,2004,1,0,0,0,1,0,0
1446,130000,200.15,4,0,149,2,0.6,46.0,2005,0,0,0,0,0,1,0
1447,130000,223.95,4,1,154,2,0.28,46.0,2004,0,0,0,0,1,0,0
1448,130000,323.49,3,0,160,1,0.71,46.0,2005,0,0,0,0,0,1,0
1449,130000,461.6,4,0,177,3,0.6,46.0,2004,0,0,0,0,1,0,0
1450,130000,228.35,4,0,180,3,0.49,46.0,2003,0,0,0,1,0,0,0
1451,130000,486.25,4,0,200,2,0.0,46.0,2005,0,0,0,0,0,1,0
1452,130000,876.45,4,1,202,2,1.62,46.0,2001,0,1,0,0,0,0,0
1453,130000,841.48,3,1,212,5,1.67,46.0,2004,0,0,0,0,1,0,0
1454,130000,216.62,4,1,219,2,0.3,46.0,2005,0,0,0,0,0,1,0
1455,130000,737.83,3,1,240,3,0.91,46.0,2006,0,0,0,0,0,0,1
1456,130000,147.4,4,1,250,2,0.51,46.0,2002,0,0,1,0,0,0,0
1457,130000,741.59,4,1,252,3,0.66,46.0,2003,0,0,0,1,0,0,0
1458,130000,683.97,4,1,269,2,0.0,46.0,2003,0,0,0,1,0,0,0
1459,130000,394.99,4,1,280,4,0.65,46.0,2001,0,1,0,0,0,0,0
1460,130000,394.99,4,1,280,4,0.65,46.0,2003,0,0,0,1,0,0,0
1461,130000,216.73,4,1,280,3,0.31,46.0,2004,0,0,0,0,1,0,0
1462,130000,536.31,4,1,292,3,0.0,46.0,2003,0,0,0,1,0,0,0
1463,130000,637.73,4,1,292,3,0.12,46.0,2005,0,0,0,0,0,1,0
1464,130000,251.37,4,1,300,3,0.25,46.0,2001,0,1,0,0,0,0,0
1465,130000,837.97,4,1,356,1,1.18,46.0,2003,0,0,0,1,0,0,0
1466,130000,408.05,4,1,380,4,0.63,46.0,2004,0,0,0,0,1,0,0
1467,133000,431.34,4,1,450,5,0.4,46.0,2004,0,0,0,0,1,0,0
1468,135000,186.97,5,0,92,2,1.52,46.0,2006,1,0,0,0,0,0,1
1469,135000,266.62,4,0,99,4,0.2,46.0,2006,0,0,0,0,0,0,1
1470,135000,354.52,4,0,110,3,0.43,46.0,2006,0,0,0,0,0,0,1
1471,135000,314.6,4,0,120,3,0.2,46.0,2003,0,0,0,1,0,0,0
1472,135000,462.28,4,0,150,3,0.47,46.0,2004,0,0,0,0,1,0,0
1473,135000,383.62,4,0,183,4,0.0,46.37,2001,0,1,0,0,0,0,0
1474,135000,383.62,4,0,184,4,0.0,46.37,2002,0,0,1,0,0,0,0
1475,135000,345.01,3,1,231,3,0.22,46.0,2003,0,0,0,1,0,0,0
1476,137000,486.25,4,0,187,2,0.0,46.0,2004,0,0,0,0,1,0,0
1477,139000,354.98,3,0,114,3,0.42,46.0,2006,0,0,0,0,0,0,1
1478,140000,282.93,4,0,96,4,0.09,46.0,2004,0,0,0,0,1,0,0
1479,140000,239.21,5,0,100,1,1.62,46.0,2006,1,0,0,0,0,0,1
1480,140000,245.15,5,0,111,3,0.3,46.0,2004,1,0,0,0,1,0,0
1481,140000,240.49,4,0,120,2,0.33,46.0,2005,0,0,0,0,0,1,0
1482,140000,206.8,5,0,131,3,0.39,46.0,2004,1,0,0,0,1,0,0
1483,140000,343.51,3,0,131,3,0.37,46.0,2006,0,0,0,0,0,0,1
1484,140000,669.96,5,0,133,2,0.58,46.0,2004,1,0,0,0,1,0,0
1485,140000,669.96,3,0,136,2,0.58,46.0,2005,0,0,0,0,0,1,0
1486,140000,462.28,4,0,146,3,0.47,46.0,2004,0,0,0,0,1,0,0
1487,140000,741.59,4,1,176,2,0.66,46.0,2001,0,1,0,0,0,0,0
1488,140000,397.6,4,0,182,3,0.34,46.0,2001,0,1,0,0,0,0,0
1489,140000,394.53,3,1,250,2,0.06,46.0,2004,0,0,0,0,1,0,0
1490,140000,839.96,4,1,250,5,1.67,46.0,2004,0,0,0,0,1,0,0
1491,140000,839.41,4,1,257,4,0.65,46.0,2001,0,1,0,0,0,0,0
1492,140000,463.38,4,1,272,3,0.0,46.0,2005,0,0,0,0,0,1,0
1493,142000,825.75,3,1,320,1,1.55,46.0,2004,0,0,0,0,1,0,0
1494,145000,260.16,4,0,75,2,0.25,46.0,2006,0,0,0,0,0,0,1
1495,145000,405.43,4,0,150,2,0.11,46.0,2004,0,0,0,0,1,0,0
1496,145000,228.35,4,0,191,2,0.49,46.0,2004,0,0,0,0,1,0,0
1497,145000,581.41,6,1,198,4,0.57,46.0,2001,1,1,0,0,0,0,0
1498,145000,581.41,6,1,198,4,0.57,46.0,2001,1,1,0,0,0,0,0
1499,145000,768.63,3,1,258,3,0.97,46.0,2004,0,0,0,0,1,0,0
1500,145000,375.92,3,1,381,4,0.29,46.0,2005,0,0,0,0,0,1,0
1501,148000,307.67,1,0,100,3,0.04,46.0,2004,0,0,0,0,1,0,0
1502,150000,255.17,4,0,68,2,0.52,46.0,2006,0,0,0,0,0,0,1
1503,150000,185.01,5,0,97,2,1.55,46.0,2005,1,0,0,0,0,1,0
1504,150000,186.97,5,0,99,3,1.52,46.0,2006,1,0,0,0,0,0,1
1505,150000,245.15,4,0,112,3,0.3,46.0,2004,0,0,0,0,1,0,0
1506,150000,309.63,5,1,126,3,0.04,46.0,2001,1,1,0,0,0,0,0
1507,150000,333.58,5,0,145,3,0.63,46.0,2001,1,1,0,0,0,0,0
1508,150000,522.33,4,1,150,3,0.41,46.0,2004,0,0,0,0,1,0,0
1509,150000,474.99,4,0,200,3,0.13,46.0,2003,0,0,0,1,0,0,0
1510,150000,564.16,4,1,210,2,0.0,46.0,2001,0,1,0,0,0,0,0
1511,150000,299.72,4,1,216,3,0.65,46.0,2005,0,0,0,0,0,1,0
1512,150000,298.11,4,1,220,2,0.64,46.0,2005,0,0,0,0,0,1,0
1513,150000,511.94,5,1,224,4,0.75,46.0,2002,1,0,1,0,0,0,0
1514,150000,247.51,4,1,230,3,0.08,46.0,2004,0,0,0,0,1,0,0
1515,150000,801.15,5,1,253,3,0.49,46.0,2004,1,0,0,0,1,0,0
1516,150000,801.15,4,1,253,3,0.49,46.0,2004,0,0,0,0,1,0,0
1517,150000,235.35,4,0,260,4,0.55,46.0,2001,0,1,0,0,0,0,0
1518,150000,283.08,3,1,264,3,0.19,46.0,2003,0,0,0,1,0,0,0
1519,150000,286.37,4,1,270,5,0.14,46.0,2005,0,0,0,0,0,1,0
1520,150000,684.43,4,1,275,4,0.66,46.0,2005,0,0,0,0,0,1,0
1521,150000,280.89,1,1,300,2,0.11,46.0,2001,0,1,0,0,0,0,0
1522,150000,832.89,4,1,341,5,0.59,46.0,2004,0,0,0,0,1,0,0
1523,150000,393.48,4,1,359,2,0.56,46.0,2001,0,1,0,0,0,0,0
1524,150000,832.77,4,1,360,5,0.59,46.0,2004,0,0,0,0,1,0,0
1525,151000,221.18,5,0,71,2,0.58,46.0,2006,1,0,0,0,0,0,1
1526,155000,526.94,4,0,114,3,0.02,46.0,2001,0,1,0,0,0,0,0
1527,155000,401.39,4,0,200,3,0.13,46.0,2005,0,0,0,0,0,1,0
1528,160000,389.33,4,0,103,2,0.14,46.0,2005,0,0,0,0,0,1,0
1529,160000,332.97,3,1,150,3,0.16,46.0,2001,0,1,0,0,0,0,0
1530,160000,478.3,4,1,175,1,0.64,46.0,2005,0,0,0,0,0,1,0
1531,160000,265.54,6,0,176,3,0.49,46.0,2001,1,1,0,0,0,0,0
1532,160000,217.82,4,1,197,3,0.35,46.0,2005,0,0,0,0,0,1,0
1533,160000,217.82,4,1,225,2,0.35,46.0,2004,0,0,0,0,1,0,0
1534,160000,869.82,4,1,248,2,1.54,46.0,2001,0,1,0,0,0,0,0
1535,160000,721.43,4,1,260,1,1.3,46.0,2004,0,0,0,0,1,0,0
1536,160000,829.22,4,1,284,3,1.21,46.0,2004,0,0,0,0,1,0,0
1537,160000,217.73,4,1,300,3,0.27,46.0,2005,0,0,0,0,0,1,0
1538,163000,281.13,5,0,233,2,1.37,46.0,2003,1,0,0,1,0,0,0
1539,163400,231.2,4,1,300,3,0.22,46.0,2001,0,1,0,0,0,0,0
1540,165000,521.42,4,0,90,2,0.02,46.0,2006,0,0,0,0,0,0,1
1541,165000,248.4,5,0,100,3,1.76,46.0,2004,1,0,0,0,1,0,0
1542,165000,366.05,5,0,146,2,0.0,46.0,2001,1,1,0,0,0,0,0
1543,165000,252.32,4,0,180,4,0.22,46.0,2003,0,0,0,1,0,0,0
1544,165000,519.08,4,0,203,4,0.23,46.0,2004,0,0,0,0,1,0,0
1545,170000,264.49,4,0,98,3,0.3,46.0,2004,0,0,0,0,1,0,0
1546,170000,217.85,4,1,170,2,0.78,46.0,2006,0,0,0,0,0,0,1
1547,170000,252.32,4,0,180,5,0.22,46.0,2004,0,0,0,0,1,0,0
1548,170000,758.62,3,1,184,4,1.46,46.0,2001,0,1,0,0,0,0,0
1549,170000,172.95,4,1,200,4,2.09,46.0,2004,0,0,0,0,1,0,0
1550,170000,450.33,4,1,240,2,0.5,46.0,2004,0,0,0,0,1,0,0
1551,170000,574.76,4,1,264,4,0.0,46.0,2004,0,0,0,0,1,0,0
1552,170000,788.99,4,1,277,2,0.7,46.0,2001,0,1,0,0,0,0,0
1553,170000,832.89,4,1,378,3,0.59,46.0,2001,0,1,0,0,0,0,0
1554,170000,378.65,4,1,430,3,0.31,46.0,2003,0,0,0,1,0,0,0
1555,170000,746.45,3,1,447,5,0.45,46.0,2004,0,0,0,0,1,0,0
1556,170000,746.45,3,1,447,4,0.45,46.0,2004,0,0,0,0,1,0,0
1557,173000,220.97,5,0,125,3,0.59,46.0,2006,1,0,0,0,0,0,1
1558,175000,249.74,5,0,79,2,1.71,46.0,2005,1,0,0,0,0,1,0
1559,179500,529.61,4,1,228,3,0.01,46.0,2005,0,0,0,0,0,1,0
1560,179500,527.87,4,1,310,3,0.01,46.0,2005,0,0,0,0,0,1,0
1561,179500,529.61,4,1,310,3,0.01,46.0,2005,0,0,0,0,0,1,0
1562,179500,529.61,4,1,310,3,0.01,46.0,2005,0,0,0,0,0,1,0
1563,180000,342.54,4,0,146,3,0.02,46.0,2006,0,0,0,0,0,0,1
1564,180000,694.87,4,0,167,3,1.27,46.0,2002,0,0,1,0,0,0,0
1565,180000,281.4,5,0,232,4,1.37,46.0,2003,1,0,0,1,0,0,0
1566,180000,235.94,4,1,237,4,0.55,46.0,2004,0,0,0,0,1,0,0
1567,180000,235.94,4,1,237,3,0.55,46.0,2005,0,0,0,0,0,1,0
1568,180000,450.33,6,1,240,3,0.5,46.0,2005,1,0,0,0,0,1,0
1569,180000,449.24,4,1,240,2,0.5,46.0,2005,0,0,0,0,0,1,0
1570,180000,661.35,4,1,250,3,1.17,46.0,2005,0,0,0,0,0,1,0
1571,180000,374.9,4,1,284,3,0.33,46.0,2005,0,0,0,0,0,1,0
1572,180000,310.18,4,1,350,4,0.14,46.0,2001,0,1,0,0,0,0,0
1573,180000,235.82,3,1,360,5,0.19,46.0,2006,0,0,0,0,0,0,1
1574,180000,173.14,4,1,380,4,1.88,47.5,2001,0,1,0,0,0,0,0
1575,185000,293.08,5,0,155,2,1.57,46.0,2001,1,1,0,0,0,0,0
1576,185000,525.29,1,1,221,2,0.61,46.0,2002,0,0,1,0,0,0,0
1577,186525,221.64,5,0,99,2,0.58,46.0,2006,1,0,0,0,0,0,1
1578,190000,361.8,4,1,87,2,0.08,46.0,2006,0,0,0,0,0,0,1
1579,190000,772.93,4,0,143,4,0.52,46.0,2001,0,1,0,0,0,0,0
1580,190000,281.4,5,0,233,4,1.37,46.0,2004,1,0,0,0,1,0,0
1581,193725,355.02,4,1,375,3,0.25,46.0,2006,0,0,0,0,0,0,1
1582,193725,364.29,4,1,376,4,0.23,46.0,2006,0,0,0,0,0,0,1
1583,195000,274.27,4,0,212,4,0.3,46.0,2006,0,0,0,0,0,0,1
1584,195000,822.49,4,1,244,3,0.51,46.0,2002,0,0,1,0,0,0,0
1585,195000,281.65,3,1,346,2,0.57,46.0,2003,0,0,0,1,0,0,0
1586,200000,285.72,5,1,120,2,0.17,46.0,2004,1,0,0,0,1,0,0
1587,200000,174.98,4,1,134,5,1.5,46.0,2005,0,0,0,0,0,1,0
1588,200000,177.32,4,1,157,3,1.32,46.0,2005,0,0,0,0,0,1,0
1589,200000,332.15,6,0,157,3,0.66,46.0,2002,1,0,1,0,0,0,0
1590,200000,463.06,1,1,176,4,0.54,46.0,2003,0,0,0,1,0,0,0
1591,200000,277.13,5,0,220,3,1.38,46.0,2004,1,0,0,0,1,0,0
1592,200000,428.39,4,1,250,2,0.03,46.0,2003,0,0,0,1,0,0,0
1593,210000,349.47,5,0,183,3,0.09,46.0,2002,1,0,1,0,0,0,0
1594,210000,660.59,3,1,295,3,0.65,46.0,2001,0,1,0,0,0,0,0
1595,220000,292.21,4,0,124,3,0.31,46.0,2006,0,0,0,0,0,0,1
1596,220000,332.15,5,0,155,3,0.66,46.0,2005,1,0,0,0,0,1,0
1597,220000,332.15,5,0,155,3,0.66,46.0,2005,1,0,0,0,0,1,0
1598,220000,302.87,6,0,160,2,1.15,46.0,2004,1,0,0,0,1,0,0
1599,220000,302.87,6,0,160,3,1.15,46.0,2004,1,0,0,0,1,0,0
1600,220000,302.87,6,0,160,3,1.15,46.0,2005,1,0,0,0,0,1,0
1601,220000,398.83,4,1,257,4,0.36,46.0,2004,0,0,0,0,1,0,0
1602,220000,371.69,3,1,261,3,0.31,46.0,2004,0,0,0,0,1,0,0
1603,220000,232.9,3,1,300,5,0.22,46.0,2005,0,0,0,0,0,1,0
1604,220000,281.65,3,1,346,3,0.57,46.0,2004,0,0,0,0,1,0,0
1605,220861,801.24,3,1,379,4,0.97,46.0,2006,0,0,0,0,0,0,1
1606,225000,219.51,5,0,193,2,1.61,46.0,2005,1,0,0,0,0,1,0
1607,225000,217.88,5,0,193,2,1.63,46.0,2005,1,0,0,0,0,1,0
1608,230000,288.69,5,0,142,2,0.11,46.0,2001,1,1,0,0,0,0,0
1609,230000,248.26,5,1,220,3,0.32,46.0,2003,1,0,0,1,0,0,0
1610,230000,279.13,5,1,251,4,0.63,46.0,2001,1,1,0,0,0,0,0
1611,230000,248.74,5,1,330,3,0.22,46.0,2003,1,0,0,1,0,0,0
1612,230000,801.24,6,1,380,4,0.97,46.0,2006,1,0,0,0,0,0,1
1613,238000,527.84,4,0,274,3,0.0,46.0,2006,0,0,0,0,0,0,1
1614,240000,300.15,4,0,130,2,0.14,46.0,2006,0,0,0,0,0,0,1
1615,240000,322.41,5,0,135,3,0.02,46.0,2006,1,0,0,0,0,0,1
1616,240000,332.15,6,0,144,2,0.66,46.0,2004,1,0,0,0,1,0,0
1617,240000,518.61,4,0,198,3,0.23,46.0,2005,0,0,0,0,0,1,0
1618,240000,527.84,4,0,274,2,0.0,46.0,2005,0,0,0,0,0,1,0
1619,240000,508.67,4,1,332,3,0.23,46.0,2004,0,0,0,0,1,0,0
1620,240000,647.8,4,1,352,3,0.59,46.0,2004,0,0,0,0,1,0,0
1621,245000,248.26,4,1,221,3,0.32,46.0,2005,0,0,0,0,0,1,0
1622,250000,300.15,5,0,118,2,0.14,46.0,2006,1,0,0,0,0,0,1
1623,250000,332.15,5,0,156,3,0.66,46.0,2005,1,0,0,0,0,1,0
1624,250000,267.1,4,0,184,3,0.2,46.0,2005,0,0,0,0,0,1,0
1625,250000,331.78,1,1,240,4,0.19,46.0,2004,0,0,0,0,1,0,0
1626,250000,525.29,4,1,265,2,0.61,46.0,2004,0,0,0,0,1,0,0
